Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,
3,261,Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL SURGERY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1661,
3,262,Delhi,"UCMS, Delhi",GENERAL MEDICINE,AIQ,GEN,"57,600","1,26,927",0,0,1000,
3,263,Karnataka,"Bangalore Med Coll, Bangalore",GENERAL MEDICINE,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1993,
3,264,Madhya Pradesh,"MGM Med Coll, Indore",GENERAL MEDICINE,AIQ,GEN,"1,01,500",75444,1,1000000,1300,
3,265,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,AIQ,GEN,"1,43,300",92522,1,5000000,2844,
3,266,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,AIQ,OBC,"41,000","1,20,965",0,0,1626,
3,267,Delhi,"ABVIMS (Dr RML Hosp), Delhi",RADIO DIAGNOSIS,IP,GEN,"41,000","1,20,965",0,0,1626,
3,268,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",RADIO DIAGNOSIS,AIQ,OBC,"1,43,300",92522,1,5000000,1462,
3,269,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,270,Gujarat,"BJMC, Ahmedabad",RADIO DIAGNOSIS,AIQ,EWS,"30,000",100800,1,"40,00,000",1557,
3,271,Maharashtra,"Topiwala, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,1300,
3,272,Telangana,"Osmania Med Coll, Hyderabad",RADIO DIAGNOSIS,AIQ,GEN,"25,000",58289,1,2000000,4800,
3,274,Odisha,"SCB, Cuttack",GENERAL MEDICINE,AIQ,GEN,"38,500",70686,2,"53,30,000",2106,
3,275,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,AIQ,GEN,"30,000",100800,1,"40,00,000",1557,
3,276,Maharashtra,"Seth GS, Mumbai",DERMATOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,2250,
3,278,Delhi,"UCMS, Delhi",RADIO DIAGNOSIS,DU,GEN,"57,600","1,26,927",0,0,1000,
3,279,Uttar Pradesh,"IMS(BHU), Varanasi",RADIO DIAGNOSIS,AIQ,EWS,"48,226","1,00,706",0,0,1165,
3,280,Tamil Nadu,"Stanley Med Coll, Chennai",RADIO DIAGNOSIS,AIQ,OBC,"50,000","52,451",2,"40,00,000",1661,
3,281,Rajasthan,"SMS, Jaipur",DERMATOLOGY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,286,Uttar Pradesh,"JNMC (AMU), Aligarh",RADIO DIAGNOSIS,AIQ,GEN,38000,"1,08,000",0,0,1269,
3,287,Delhi,"VMMC, Delhi",ORTHOPAEDICS,AIQ,GEN,"41,000","1,20,965",0,0,1550,
3,289,Rajasthan,"SMS, Jaipur",RADIO DIAGNOSIS,AIQ,OBC,"11,647","82,800",2,"25,00,000",5702,
3,290,Maharashtra,"Topiwala, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,1300,
3,292,Delhi,"GB Pant IPGMER, Delhi",RADIO DIAGNOSIS,AIQ,OBC,"57,600","1,26,927",0,0,714,
3,293,Jammu and Kashmir,"Govt Med Coll, Srinagar",RADIO DIAGNOSIS,AIQ,GEN,"35,750",59500,0,0,2150,
3,295,Maharashtra,"Seth GS, Mumbai",DERMATOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,2250,
3,296,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,AIQ,GEN,"57,600","1,26,927",0,0,877,
3,297,Delhi,"VMMC, Delhi",OBG,AIQ,OBC,"41,000","1,20,965",0,0,1550,
3,299,Delhi,"VMMC, Delhi",GENERAL MEDICINE,AIQ,OBC,"41,000","1,20,965",0,0,1550,
3,300,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1866,
3,301,West Bengal,"IPGMER, Kolkata",GENERAL SURGERY,AIQ,GEN,"12,000",49884,3,"30,00,000",2300,
3,302,Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,AIQ,GEN,"69,470",57876,1,"50,00,000",2126,
3,303,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,305,Tamil Nadu,"Madurai Med Coll, Madurai",RADIO DIAGNOSIS,AIQ,GEN,"50,000","52,451",2,"40,00,000",3518,
3,307,Gujarat,"BJMC, Ahmedabad",RADIO DIAGNOSIS,AIQ,OBC,"30,000",100800,1,"40,00,000",1557,
3,308,Rajasthan,"SNMC, Jodhpur",RADIO DIAGNOSIS,AIQ,GEN,"12,812","82,800",2,"25,00,000",3101,
3,309,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,IP,GEN,"41,000","1,20,965",0,0,1626,
3,310,West Bengal,"IPGMER, Kolkata",GENERAL SURGERY,AIQ,GEN,"12,000",49884,3,"30,00,000",2300,
3,311,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,2844,
3,313,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,314,Delhi,"MAMC, Delhi",GENERAL MEDICINE,AIQ,OBC,"57,600","1,26,927",0,0,2800,
316,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,AIQ,GEN,"₹50,000*","52,451",2,"40,00,000",7285,,
3,317,Delhi,"Sir Ganga Ram Hospital, Delhi",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,125000,92000,0,0,675,
3,319,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1866,
3,320,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,321,Delhi,"MAMC, Delhi",RADIO DIAGNOSIS,DU,EWS,"57,600","1,26,927",0,0,2800,
3,322,Odisha,"SCB, Cuttack",GENERAL MEDICINE,AIQ,GEN,"38,500",70686,2,"53,30,000",2106,
3,323,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,324,Delhi,"UCMS, Delhi",GENERAL MEDICINE,AIQ,GEN,"57,600","1,26,927",0,0,1000,
3,326,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",OBG,AIQ,GEN,"1,43,300",92522,1,5000000,1462,
3,328,Delhi,"VMMC, Delhi",GENERAL MEDICINE,AIQ,OBC,"41,000","1,20,965",0,0,1550,
3,329,Telangana,"Indo-American Cancer,Hyderabad",DNBNUCLEAR MEDICINE,DNB Post MBBS,GEN,125000,"50,686",0,0,500,
3,330,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,331,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,AIQ,OBC,"30,000",100800,1,"40,00,000",1557,
3,332,Delhi,"UCMS, Delhi",GENERAL MEDICINE,AIQ,OBC,"57,600","1,26,927",0,0,1000,
3,333,Telangana,"NIMS, Hyderabad",RADIO DIAGNOSIS,AIQ,OBC,"72,000",111780,1,2000000,1498,
3,334,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,338,Gujarat,"BJMC, Ahmedabad",GENERAL SURGERY,AIQ,GEN,"30,000",100800,1,"40,00,000",1557,
3,339,Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,IP,OBC,"41,000","1,20,965",0,0,1550,
3,341,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,342,Tamil Nadu,"Madras Med Coll, Chennai",DERMATOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,343,Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,344,West Bengal,"Medical College, Kolkata",GENERAL MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",2668,
3,345,Delhi,"MAMC, Delhi",GENERAL MEDICINE,AIQ,OBC,"57,600","1,26,927",0,0,2800,
3,346,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,347,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,350,Punjab,"Govt Med Coll, Patiala",RADIO DIAGNOSIS,AIQ,OBC,"1,25,000","67,968",1,"10,00,000",1130,
3,351,Rajasthan,"SMS, Jaipur",RADIO DIAGNOSIS,AIQ,OBC,"11,647","82,800",2,"25,00,000",5702,
3,353,Bihar,"IGIMS, Patna",RADIO DIAGNOSIS,AIQ,GEN,"1,60,000","1,05,000",0,0,1062,
3,355,Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,356,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,DU,GEN,"57,600","1,26,927",0,0,877,
3,357,Rajasthan,"SMS, Jaipur",RADIO DIAGNOSIS,AIQ,EWS,"11,647","82,800",2,"25,00,000",5702,
3,359,Bihar,"IGIMS, Patna",GENERAL MEDICINE,AIQ,GEN,"1,60,000","1,05,000",0,0,1062,
3,362,Maharashtra,"Topiwala, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,1300,
3,363,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1296,
3,364,Telangana,"Gandhi Med Coll, Secunderabad",GENERAL SURGERY,AIQ,GEN,"25,000",58289,1,2000000,1200,
3,367,Kerala,"Govt Med Coll, Kozhikode",RADIO DIAGNOSIS,AIQ,OBC,"69,470",57876,1,"50,00,000",3025,
3,369,Tamil Nadu,"Madurai Med Coll, Madurai",RADIO DIAGNOSIS,AIQ,GEN,"50,000","52,451",2,"40,00,000",3518,
3,370,Delhi,"VMMC, Delhi",ORTHOPAEDICS,AIQ,GEN,"41,000","1,20,965",0,0,1550,
3,371,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ENT,AIQ,GEN,"1,43,300",92522,1,5000000,1462,
3,373,Haryana,"ESIC Med Coll, Faridabad",RADIO DIAGNOSIS,AIQ,GEN,"2,50,000","1,15,853",2,"10,00,000",625,
3,374,Rajasthan,"SMS, Jaipur",DERMATOLOGY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,376,Delhi,"MAMC, Delhi",RADIO DIAGNOSIS,AIQ,SC,"57,600","1,26,927",0,0,2800,
3,378,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,AIQ,GEN,"30,000",100800,1,"40,00,000",1557,
3,379,Tamil Nadu,"Arvind Eye Hosp, Coimbatore",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,450,
3,380,Gujarat,"BJMC, Ahmedabad",DERMATOLOGY,AIQ,GEN,"30,000",100800,1,"40,00,000",1557,
3,382,Uttar Pradesh,"KGMU, Lucknow",RADIO DIAGNOSIS,AIQ,OBC,"54,700",109955,2,"40,00,000",4500,
3,383,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,DU,GEN,"57,600","1,26,927",0,0,877,
3,384,Uttar Pradesh,"KGMU, Lucknow",GENERAL MEDICINE,AIQ,GEN,"54,700",109955,2,"40,00,000",4500,
3,386,Karnataka,"Mysore Med Coll, Mysore",GENERAL MEDICINE,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1050,
3,388,Gujarat,"BJMC, Ahmedabad",RADIO DIAGNOSIS,AIQ,OBC,"30,000",100800,1,"40,00,000",1557,
389,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"₹11,647*","82,800",2,"25,00,000",5702,,
3,391,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,AIQ,GEN,"57,600","1,26,927",0,0,877,
3,393,Delhi,"VMMC, Delhi",GENERAL SURGERY,AIQ,SC,"41,000","1,20,965",0,0,1550,
3,394,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1296,
3,395,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL SURGERY,AIQ,GEN,"41,000","1,20,965",0,0,1626,
3,397,Delhi,"Sir Ganga Ram Hospital, Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,92000,0,0,675,
3,399,West Bengal,"Nilratan Sircar, Kolkata",RADIO DIAGNOSIS,AIQ,GEN,"12,000",49884,3,"30,00,000",1920,
3,401,Delhi,"MAMC, Delhi",RADIO DIAGNOSIS,DU,OBC,"57,600","1,26,927",0,0,2800,
3,403,Karnataka,"Bangalore Med Coll, Bangalore",GENERAL MEDICINE,AIQ,EWS,"1,24,150",56250,3,"50,00,000",1993,
3,404,Telangana,"ESIC Med Coll,Sanath Nagar",RADIO DIAGNOSIS,AIQ,GEN,"2,50,000","1,26,927",2,"10,00,000",690,
3,405,Delhi,"MAMC, Delhi",GENERAL MEDICINE,AIQ,EWS,"57,600","1,26,927",0,0,2800,
3,406,Maharashtra,"Seth GS, Mumbai",RADIO DIAGNOSIS,AIQ,SC,"1,43,300",92522,1,5000000,2250,
3,407,Haryana,"Pt BD Sharma, Rohtak",GENERAL MEDICINE,AIQ,GEN,"1,25,000","1,00,980",0,0,2080,
3,409,Karnataka,"Mysore Med Coll, Mysore",GENERAL MEDICINE,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1050,
3,410,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,411,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,413,Tamil Nadu,"Stanley Med Coll, Chennai",RADIO DIAGNOSIS,AIQ,OBC,"50,000","52,451",2,"40,00,000",1661,
3,414,Telangana,"Gandhi Med Coll, Secunderabad",GENERAL MEDICINE,AIQ,GEN,"25,000",58289,1,2000000,1200,
3,415,Karnataka,"Bangalore Med Coll, Bangalore",RADIO DIAGNOSIS,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1993,
3,416,Telangana,"Osmania Med Coll, Hyderabad",RADIO DIAGNOSIS,AIQ,GEN,"25,000",58289,1,2000000,4800,
3,417,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL MEDICINE,AIQ,GEN,"48,600",60823,0,0,1150,
3,418,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,AIQ,OBC,"57,600","1,26,927",0,0,877,
3,419,Telangana,"NIMS, Hyderabad",GENERAL MEDICINE,AIQ,OBC,"72,000",111780,1,2000000,1498,
3,420,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,IP,GEN,"41,000","1,20,965",0,0,1626,
3,422,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,423,Telangana,"Gandhi Med Coll, Secunderabad",GENERAL MEDICINE,AIQ,GEN,"25,000",58289,1,2000000,1200,
3,424,Delhi,"Lady Hardinge, Delhi",GENERAL MEDICINE,AIQ,OBC,"57,600","1,26,927",0,0,877,
3,425,Haryana,"ESIC Med Coll, Faridabad",RADIO DIAGNOSIS,AIQ,GEN,"2,50,000","1,15,853",2,"10,00,000",625,
3,426,Tamil Nadu,"Madras Med Coll, Chennai",OBG,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,427,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,AIQ,OBC,"50,000","52,451",2,"40,00,000",7285,
3,432,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,125000,89000,0,0,550,
3,433,Chandigarh,"GMC, Chandigarh",RADIO DIAGNOSIS,AIQ,EWS,"34,500","1,07,000",0,0,967,
3,434,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1866,
3,435,Karnataka,"Bangalore Med Coll, Bangalore",RADIO DIAGNOSIS,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1993,
3,437,Karnataka,"Bangalore Med Coll, Bangalore",GENERAL MEDICINE,AIQ,EWS,"1,24,150",56250,3,"50,00,000",1993,
3,439,Maharashtra,"Tata Memorial, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614,
3,441,Andhra Pradesh,"Kurnool Med Coll, Kurnool",GENERAL MEDICINE,AIQ,GEN,"48,600",60823,0,0,1150,
3,442,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,AIQ,EWS,"30,000",100800,1,"40,00,000",1557,
3,443,Karnataka,"Mysore Med Coll, Mysore",RADIO DIAGNOSIS,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1050,
3,445,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,AIQ,SC,"1,43,300",92522,1,5000000,2250,
3,447,Maharashtra,"Topiwala, Mumbai",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1300,
3,449,Rajasthan,"Govt Med Coll, Kota",RADIO DIAGNOSIS,AIQ,GEN,"12,812","82,800",2,"25,00,000",2581,
3,450,Rajasthan,"SMS, Jaipur",RADIO DIAGNOSIS,AIQ,OBC,"11,647","82,800",2,"25,00,000",5702,
3,451,Meghalaya,"NEIGRIHMS, Shillong",DERMATOLOGY,AIQ,GEN,"16,300","96,000",0,0,594,
3,453,Telangana,"NIMS, Hyderabad",GENERAL MEDICINE,AIQ,OBC,"72,000",111780,1,2000000,1498,
3,455,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,456,Delhi,"VMMC, Delhi",GENERAL MEDICINE,AIQ,EWS,"41,000","1,20,965",0,0,1550,
3,457,Uttar Pradesh,"IMS(BHU), Varanasi",PAEDIATRICS,BHU,GEN,"48,226","1,00,706",0,0,1165,
3,460,Delhi,"ABVIMS (Dr RML Hosp), Delhi",GENERAL MEDICINE,AIQ,SC,"41,000","1,20,965",0,0,1626,
3,461,Tamil Nadu,"Madras Med Coll, Chennai",DERMATOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",7285,
464,Telangana,"Gandhi Med Coll, Secunderabad",RADIO DIAGNOSIS,AIQ,GEN,"₹25,000*",58289,1,2000000,1200,,
3,465,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,2844,
3,466,Delhi,"MAMC, Delhi",DERMATOLOGY,AIQ,OBC,"57,600","1,26,927",0,0,2800,
3,467,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,AIQ,OBC,"69,470",57876,1,"50,00,000",2126,
3,469,Meghalaya,"NEIGRIHMS, Shillong",RADIO DIAGNOSIS,AIQ,GEN,"16,300","96,000",0,0,594,
3,470,Karnataka,"KIMS, Hubli",GENERAL MEDICINE,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1200,
3,472,West Bengal,"Medical College, Kolkata",GENERAL MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",2668,
3,473,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,475,Delhi,"MAMC, Delhi",RADIO DIAGNOSIS,DU,OBC,"57,600","1,26,927",0,0,2800,
3,476,Delhi,"UCMS, Delhi",GENERAL MEDICINE,DU,GEN,"57,600","1,26,927",0,0,1000,
3,477,Karnataka,"Bangalore Med Coll, Bangalore",RADIO DIAGNOSIS,AIQ,OBC,"1,24,150",56250,3,"50,00,000",1993,
3,480,West Bengal,"Medical College, Kolkata",GENERAL MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",2668,
3,481,Uttar Pradesh,"JNMC (AMU), Aligarh",RADIO DIAGNOSIS,AIQ,GEN,38000,"1,08,000",0,0,1269,
3,482,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,2844,
3,483,Telangana,"NIMS, Hyderabad",RADIO DIAGNOSIS,AIQ,EWS,"72,000",111780,1,2000000,1498,
3,485,Telangana,"Osmania Med Coll, Hyderabad",RADIO DIAGNOSIS,AIQ,EWS,"25,000",58289,1,2000000,4800,
3,486,Uttar Pradesh,"Dr RML IMS, Lucknow",RADIO DIAGNOSIS,AIQ,OBC,"37,500",108672,2,"40,00,000",Info Not Available,
3,487,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,488,Gujarat,"BJMC, Ahmedabad",RADIO DIAGNOSIS,AIQ,EWS,"30,000",100800,1,"40,00,000",1557,
3,490,Telangana,"Osmania Med Coll, Hyderabad",RADIO DIAGNOSIS,AIQ,OBC,"25,000",58289,1,2000000,4800,
3,491,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,493,Assam,"Gauhati Med Coll, Guwahati",RADIO DIAGNOSIS,AIQ,GEN,"17,900","55,200",2,"20,00,000",2185,
3,494,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,AIQ,GEN,"69,470",57876,1,"50,00,000",2126,
3,496,Maharashtra,"HBT & RN Cooper, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,940,
3,497,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,AIQ,OBC,"50,000","52,451",2,"40,00,000",7285,
3,498,Tamil Nadu,"Kilpauk Med Coll, Chennai",RADIO DIAGNOSIS,AIQ,GEN,"50,000","52,451",2,"40,00,000",1700,
3,500,Delhi,"UCMS, Delhi",DERMATOLOGY,DU,GEN,"57,600","1,26,927",0,0,1000,
3,502,Rajasthan,"SMS, Jaipur",DERMATOLOGY,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,503,Punjab,"Govt Med Coll, Patiala",RADIO DIAGNOSIS,AIQ,GEN,"1,25,000","67,968",1,"10,00,000",1130,
3,504,Maharashtra,"Govt Med Coll, Nagpur",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1866,
3,505,Haryana,"Pt BD Sharma, Rohtak",RADIO DIAGNOSIS,AIQ,EWS,"1,25,000","1,00,980",0,0,2080,
3,507,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,1866,
3,508,West Bengal,"Nilratan Sircar, Kolkata",RADIO DIAGNOSIS,AIQ,GEN,"12,000",49884,3,"30,00,000",1920,
3,509,Delhi,"UCMS, Delhi",DERMATOLOGY,DU,GEN,"57,600","1,26,927",0,0,1000,
3,510,Rajasthan,"SMS, Jaipur",GENERAL MEDICINE,AIQ,GEN,"11,647","82,800",2,"25,00,000",5702,
3,512,Maharashtra,"BJMC, Pune",RADIO DIAGNOSIS,AIQ,EWS,"1,43,300",92522,1,5000000,1296,
3,514,Telangana,"Osmania Med Coll, Hyderabad",GENERAL MEDICINE,AIQ,GEN,"25,000",58289,1,2000000,4800,
3,517,Delhi,"VMMC, Delhi",DERMATOLOGY,AIQ,OBC,"41,000","1,20,965",0,0,1550,
3,518,Uttar Pradesh,"JNMC (AMU), Aligarh",RADIO DIAGNOSIS,AMU,GEN,38000,"1,08,000",0,0,1269,
3,519,Delhi,"UCMS, Delhi",RADIO DIAGNOSIS,AIQ,EWS,"57,600","1,26,927",0,0,1000,
3,521,Maharashtra,"PD Hinduja, Mumbai",DNBRADIO DIAGNOSIS,DNB Post MBBS,GEN,125000,89700,0,0,400,
3,522,Maharashtra,"Grant Med Coll, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,2844,
3,523,Maharashtra,"Govt Med Coll, Nagpur",GENERAL MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,1866,
3,524,Maharashtra,"HBT & RN Cooper, Mumbai",GENERAL MEDICINE,AIQ,GEN,"1,43,300",92522,1,5000000,940,
3,525,Maharashtra,"Indira Gandhi MedColl, Nagpur",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,822,
3,526,Telangana,"Osmania Med Coll, Hyderabad",RADIO DIAGNOSIS,AIQ,GEN,"25,000",58289,1,2000000,4800,
3,527,Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285,
3,529,Chandigarh,"GMC, Chandigarh",GENERAL MEDICINE,AIQ,OBC,"34,500","1,07,000",0,0,967,
3,530,Maharashtra,"Govt Med Coll, Aurangabad",RADIO DIAGNOSIS,AIQ,GEN,"1,43,300",92522,1,5000000,1177,
3,531,Delhi,"MAMC, Delhi",GENERAL SURGERY,DU,GEN,"57,600","1,26,927",0,0,2800,
532,Rajasthan,"SP Med Coll, Bikaner",GENERAL MEDICINE,AIQ,GEN,"₹12,812*","82,800",2,"25,00,000",#N/A,,
3,534,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL MEDICINE,AIQ,OBC,"48,226","1,00,706",0,0,1165,
3,535,Rajasthan,"SP Med Coll, Bikaner",RADIO DIAGNOSIS,AIQ,GEN,"12,812","82,800",2,"25,00,000",Info Not Available,
3,538,Uttar Pradesh,"IMS(BHU), Varanasi",DERMATOLOGY,AIQ,GEN,"48,226","1,00,706",0,0,1165,
3,539,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL SURGERY,AIQ,GEN,"48,226","1,00,706",0,0,1165,
3,540,Tamil Nadu,"Madurai Med Coll, Madurai",RADIO DIAGNOSIS,AIQ,OBC,"50,000","52,451",2,"40,00,000",3518,
3,541,Maharashtra,"BJMC, Pune",DERMATOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,1296,
3,543,Kerala,"Govt Med Coll, Kozhikode",GENERAL MEDICINE,AIQ,OBC,"69,470",57876,1,"50,00,000",3025,
3,545,West Bengal,"IPGMER, Kolkata",GENERAL MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",2300,
3,547,Maharashtra,"Seth GS, Mumbai",PAEDIATRICS,AIQ,GEN,"1,43,300",92522,1,5000000,2250,
3,549,Haryana,"Pt BD Sharma, Rohtak",RADIO DIAGNOSIS,AIQ,OBC,"1,25,000","1,00,980",0,0,2080,
3,550,Delhi,"Lady Hardinge, Delhi",PAEDIATRICS,AIQ,GEN,"57,600","1,26,927",0,0,877,
3,551,Delhi,"VMMC, Delhi",RADIO DIAGNOSIS,AIQ,SC,"41,000","1,20,965",0,0,1550,
3,552,Uttar Pradesh,"IMS(BHU), Varanasi",GENERAL MEDICINE,AIQ,EWS,"48,226","1,00,706",0,0,1165,
3,554,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",GENERAL MEDICINE,AIQ,EWS,"1,43,300",92522,1,5000000,1462,
3,555,West Bengal,"Medical College, Kolkata",GENERAL MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",2668,
3,557,Tamil Nadu,"Stanley Med Coll, Chennai",OBG,AIQ,GEN,"50,000","52,451",2,"40,00,000",1661,
